,disposets,number_occurrences,average_days_occurrences,std_days_occurrences,batch_means,maxim_service_disposet,sds-psg_x,coefficient_variation,disposet_classification,probability_disposet,prob_superdisposet,lambda_rate,kmin,kmax,stock
530,D85P93,24.0,43.083333333333336,54.95525188864962,-2.875,1152.0,V03,1.2755571037984437,overdispersion,0.0157998683344305,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
531,I0M5WY,21.0,99.95238095238096,250.7332200149147,-1.5714285714285714,1173.0,V03,2.5085267366904285,overdispersion,0.0138248847926267,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
532,I06B9U,16.0,125.4375,293.2557402109406,-12.0625,1176.0,V03,2.3378633997882656,overdispersion,0.010533245556287,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
533,I0KFF0,11.0,173.0909090909091,340.49624213651884,-6.818181818181818,1177.0,V03,1.967152659402157,overdispersion,0.0072416063199473,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
534,I0LEXJ,10.0,183.9,361.4146433730162,-1.1,1198.0,V03,1.9652781042578369,overdispersion,0.0065832784726793,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
535,I0FA1F,52.0,18.03846153846154,34.216130548961694,-1.7692307692307692,1227.0,V03,1.8968430581513944,overdispersion,0.0342330480579328,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
536,NS5T15,20.0,47.2,106.6418501833418,-1.15,1244.0,V03,2.259361232697919,overdispersion,0.0131665569453587,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
537,NFCKJS,15.0,59.266666666666666,55.7103051081045,-1.2666666666666666,1247.0,V03,0.9399938994618308,acceptance model,0.009874917709019,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
538,I0FA1L,38.0,23.13157894736842,40.32179415559322,-1.8157894736842104,1279.0,V03,1.743149235395384,overdispersion,0.0250164581961816,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
539,I00EB2,17.0,117.52941176470588,309.2751844327029,-1.2352941176470589,1288.0,V03,2.6314705382161905,overdispersion,0.0111915734035549,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
540,I0LFWM,15.0,56.4,55.95763703782659,-7.333333333333333,1320.0,V03,0.9921566850678474,acceptance model,0.009874917709019,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
541,I0MJAA,12.0,49.5,82.57393381361061,-2.0,1333.0,V03,1.6681602790628405,overdispersion,0.0078999341672152,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
542,I0BRWU,16.0,36.6875,46.91512726900213,-11.0,1335.0,V03,1.2787768931925625,overdispersion,0.010533245556287,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
543,I0M3RE,15.0,122.26666666666668,350.5351962492837,-11.266666666666667,1380.0,V03,2.8669727065099537,overdispersion,0.009874917709019,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
544,I0M5X9,14.0,147.85714285714286,366.5531459300394,-5.5,1383.0,V03,2.4791034024253875,overdispersion,0.0092165898617511,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
545,I0MJAK,10.0,68.7,66.38281236719169,-3.1,1480.0,V03,0.9662709223754248,acceptance model,0.0065832784726793,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
546,I0G0QQ,15.0,43.4,41.339707649806,-1.0,1489.0,V03,0.9525278260323964,acceptance model,0.009874917709019,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
547,I0LG0T,26.0,25.76923076923077,43.05467007636472,-8.807692307692308,1515.0,V03,1.670778241769377,overdispersion,0.0171165240289664,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
548,I0M8XX,22.0,30.545454545454547,34.56219689987103,-10.409090909090908,1515.0,V03,1.1315004937457778,overdispersion,0.0144832126398946,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
549,I0M5X8,24.0,21.375,58.97000895812836,-10.0,1674.0,V03,2.7588308284504497,overdispersion,0.0157998683344305,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
550,I0M5WT,9.0,41.77777777777778,55.312244977440976,-1.3333333333333333,1811.0,V03,1.3239633106302362,overdispersion,0.0059249506254114,0.0602724143965467,91.55379746835446,79.2914316863435,103.81616325036542,understock
551,AZU4N6,534.0,4.095505617977528,29.48985036112818,-5.882022471910112,675.0,V04,7.200539594349542,overdispersion,0.3515470704410796,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
552,AZUZ97,395.0,5.534177215189874,34.269841731521616,-7.435443037974683,675.0,V04,6.192400495860493,overdispersion,0.260039499670836,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
553,J25EUX,372.0,5.645161290322581,36.65425115136275,-1.5779569892473118,679.0,V04,6.493038775384258,overdispersion,0.2448979591836734,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
554,I055UV,146.0,14.45890410958904,57.70592830506552,-5.773972602739726,682.0,V04,3.991030569653987,overdispersion,0.0961158657011191,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
555,I06SZL,371.0,5.892183288409703,35.75047485345329,-9.595687331536388,682.0,V04,6.067441066162475,overdispersion,0.2442396313364055,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
556,I07BE5,348.0,6.281609195402299,36.90951636848911,-6.301724137931035,682.0,V04,5.875805899466701,overdispersion,0.2290980908492429,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
557,B71X01,93.0,23.440860215053764,71.85197077046539,-1.3010752688172045,683.0,V04,3.0652446246115965,overdispersion,0.0612244897959183,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,stock model accepted
558,I06PGC,405.0,5.397530864197531,34.30573796399977,-14.395061728395062,684.0,V04,6.355820620045702,overdispersion,0.2666227781435155,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
559,I03PZC,147.0,14.870748299319729,57.215439063634136,-1.346938775510204,685.0,V04,3.8475158016259,overdispersion,0.0967741935483871,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
560,I03S06,871.0,2.500574052812859,23.40237117647652,-5.026406429391504,685.0,V04,9.358799492521143,overdispersion,0.5734035549703752,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
561,I0AQT1,65.0,32.93846153846154,91.12557903160976,-9.815384615384616,687.0,V04,2.7665402321600348,overdispersion,0.042791310072416,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,understock
562,I03PYC,68.0,31.69117647058824,85.52040122369007,-4.073529411764706,689.0,V04,2.6985555838565776,overdispersion,0.0447662936142198,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,understock
563,I03PYL,52.0,41.30769230769231,96.33673346225716,-3.730769230769231,689.0,V04,2.3321741806505463,overdispersion,0.0342330480579328,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,understock
564,I0B14V,111.0,19.63063063063063,66.40754720634038,-1.8468468468468469,690.0,V04,3.3828534832050403,overdispersion,0.0730743910467412,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,stock model accepted
565,B72DC8,461.0,4.718004338394794,32.70345482892911,-3.635574837310195,690.0,V04,6.931628816614401,overdispersion,0.3034891375905201,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
566,EK21CB,102.0,21.04901960784314,69.06380712409981,-6.990196078431373,690.0,V04,3.2810937711495947,overdispersion,0.0671494404213298,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,stock model accepted
567,AZVBJ1,474.0,4.6118143459915615,32.02920752949679,-7.010548523206751,691.0,V04,6.94503402057707,overdispersion,0.3120473996050033,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
568,I0DC1Y,84.0,24.952380952380956,76.58067716300694,-1.3214285714285714,693.0,V04,3.069072939738828,overdispersion,0.0552995391705069,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,understock
569,I0AQT3,37.0,57.648648648648646,119.96856445109466,-1.5135135135135136,694.0,V04,2.081029950628459,overdispersion,0.0243581303489137,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,understock
570,I0C7K8,92.0,23.68478260869565,73.2397732196851,-1.2717391304347827,695.0,V04,3.09227128784352,overdispersion,0.0605661619486504,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,stock model accepted
571,I09FR7,151.0,14.278145695364238,57.59376805875178,-3.19205298013245,695.0,V04,4.033700824151911,overdispersion,0.0994075049374588,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
572,LSAQ2R,43.0,43.48837209302326,107.76658464632924,-7.27906976744186,695.0,V04,2.478055154969068,overdispersion,0.0283080974325213,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,understock
573,I09FR8,172.0,12.534883720930232,54.2986538069735,-2.9593023255813957,695.0,V04,4.331803550463564,overdispersion,0.1132323897300855,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
574,VE3U61,1322.0,1.652798789712557,19.513260202432637,-1.5408472012102874,696.0,V04,11.806192214011872,overdispersion,0.8703094140882159,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
575,I0B13V,96.0,21.875,72.3106238099871,-1.8541666666666667,698.0,V04,3.305628517027982,overdispersion,0.0631994733377221,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,stock model accepted
576,LSAFW1,128.0,17.0,63.1907498463322,-5.75,699.0,V04,3.717102932137188,overdispersion,0.0842659644502962,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
577,I0B0SW,57.0,37.75438596491228,95.04139712735603,-1.3157894736842106,699.0,V04,2.517360425771048,overdispersion,0.0375246872942725,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,understock
578,B1YDP7,112.0,18.705357142857142,68.09090881266282,-2.0267857142857144,700.0,V04,3.640182237240208,overdispersion,0.0737327188940092,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,stock model accepted
579,I0L5D7,102.0,19.50980392156863,71.11638001819178,-1.3529411764705883,700.0,V04,3.6451611868620906,overdispersion,0.0671494404213298,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,stock model accepted
580,I09FR4,76.0,28.644736842105264,81.31202517829999,-1.0,701.0,V04,2.8386375349337616,overdispersion,0.0500329163923633,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,understock
581,I03ZJE,22.0,84.36363636363636,148.98850881049773,-11.181818181818182,702.0,V04,1.7660275828830552,overdispersion,0.0144832126398946,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,understock
582,I0BYKZ,40.0,51.225,110.98267074245511,-1.175,704.0,V04,2.166572391263155,overdispersion,0.0263331138907175,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,understock
583,I0L7Z8,409.0,5.288508557457213,35.03758332239923,-6.014669926650367,704.0,V04,6.625229578761574,overdispersion,0.2692560895325872,0.0674917709019091,102.51999999999995,89.5440135233902,115.4959864766097,overstock
